IRIS;GRD_QUART
784980114;7849801
784980115;7849801
784980116;7849801
784980117;7849801
784990000;7849900
785010000;7850100
785020000;7850200
785050000;7850500
785060000;7850600
785130000;7851300
785160000;7851600
785170101;7851701
785170102;7851701
785170103;7851701
785170104;7851701
785170105;7851701
785170106;7851701
785170107;7851701
785170108;7851701
785170109;7851701
785170110;7851701
785180000;7851800
785200000;7852000
785220000;7852200
785280000;7852800
785300000;7853000
785310000;7853100
785360000;7853600
785370101;7853701
785370102;7853701
785450101;7854501
785450102;7854501
785450103;7854501
785450104;7854501
785450105;7854501
785450106;7854501
785450107;7854501
785480000;7854800
785500000;7855000
785510101;7855101
785510102;7855101
785510103;7855101
785510104;7855101
785510105;7855101
785510106;7855101
785510107;7855101
785510108;7855101
785510109;7855101
785510110;7855101
785510111;7855101
785510112;7855101
785510113;7855101
785510114;7855101
785510115;7855101
785510116;7855101
785510117;7855101
785510118;7855101
785510119;7855101
785510201;7855102
785570000;7855700
785580000;7855800
785590000;7855900
785610000;7856100
785620000;7856200
785640000;7856400
785650000;7856500
785670000;7856700
785690000;7856900
785710101;7857101
785710102;7857101
785750101;7857501
785750102;7857501
785750103;7857501
785760000;7857600
785860101;7858601
785860102;7858601
785860201;7858602
785860202;7858602
785860203;7858602
785860301;7858603
785860302;7858603
785860401;7858604
785860501;7858605
785860502;7858605
785860601;7858606
785860701;7858607
785860702;7858607
785860703;7858607
785860801;7858608
785860802;7858608
785860901;7858609
785861001;7858610
785861101;7858611
785861102;7858611
785861201;7858612
785861301;7858613
785880000;7858800
785900000;7859000
785910000;7859100
785970000;7859700
786010000;7860100
786050000;7860500
786060000;7860600
786080000;7860800
786090000;7860900
786150000;7861500
786160000;7861600
786180000;7861800
786200000;7862000
786210101;7862101
786210102;7862101
786210103;7862101
786210104;7862101
786210105;7862101
786210106;7862101
786210107;7862101
786210108;7862101
786210109;7862101
786210110;7862101
786210111;7862101
786210112;7862101
786230000;7862300
786240101;7862401
786240102;7862401
786240103;7862401
786380000;7863800
786400101;7864001
786400102;7864001
786400103;7864001
786400104;7864001
786400105;7864001
786400106;7864001
786400107;7864001
786400108;7864001
786400109;7864001
786400110;7864001
786400111;7864001
786420101;7864201
786420102;7864201
786420103;7864201
786420104;7864201
786420105;7864201
786430101;7864301
786430102;7864301
786430103;7864301
786430104;7864301
786440101;7864401
786440102;7864401
786440103;7864401
786460101;7864601
786460102;7864601
786460103;7864601
786460201;7864602
786460202;7864602
786460203;7864602
786460204;7864602
786460205;7864602
786460206;7864602
786460207;7864602
786460301;7864603
786460302;7864603
786460303;7864603
786460304;7864603
786460305;7864603
786460306;7864603
786460308;7864603
786460401;7864604
786460402;7864604
786460403;7864604
786460404;7864604
786460405;7864604
786460406;7864604
786460407;7864604
786460501;7864605
786460502;7864605
786460503;7864605
786460504;7864605
786460505;7864605
786460506;7864605
786460601;7864606
786460602;7864606
786460603;7864606
786460604;7864606
786460605;7864606
786460606;7864606
786470000;7864700
786500101;7865001
786500102;7865001
786500103;7865001
786500104;7865001
786500105;7865001
786530000;7865300
786550000;7865500
786680000;7866800
786720000;7867200
786740101;7867401
786740102;7867401
786740103;7867401
786740104;7867401
786770000;7867700
786810000;7868100
786830000;7868300
786860101;7868601
786860102;7868601
786860103;7868601
786860104;7868601
786860105;7868601
786860106;7868601
786860107;7868601
786860108;7868601
786880101;7868801
786880102;7868801
786880103;7868801
786880104;7868801
786880105;7868801
790010000;7900100
790020000;7900200
790030101;7900301
790030102;7900301
790050000;7900500
790070000;7900700
790080000;7900800
790090000;7900900
790100000;7901000
790120000;7901200
790130000;7901300
790140000;7901400
790150000;7901500
790160000;7901600
790180000;7901800
790190000;7901900
790200000;7902000
790220000;7902200
790230000;7902300
790240000;7902400
790250000;7902500
790290000;7902900
790300000;7903000
790310000;7903100
790320000;7903200
790340000;7903400
790380000;7903800
790400000;7904000
790420000;7904200
790460000;7904600
790470000;7904700
790480000;7904800
790490101;7904901
790490102;7904901
790490103;7904901
790490104;7904901
790490105;7904901
790490106;7904901
790490107;7904901
790490108;7904901
790490109;7904901
790490110;7904901
790490111;7904901
790490112;7904901
790490113;7904901
790500000;7905000
790550000;7905500
790560000;7905600
790570000;7905700
790580000;7905800
790590000;7905900
790600000;7906000
790610000;7906100
790620000;7906200
790630000;7906300
790640000;7906400
790660000;7906600
790690000;7906900
790700000;7907000
790710000;7907100
790740000;7907400
790760000;7907600
790770000;7907700
790780000;7907800
790790101;7907901
790790102;7907901
790790103;7907901
790790104;7907901
790790105;7907901
790790106;7907901
790790107;7907901
790800000;7908000
790810101;7908101
790810102;7908101
790830000;7908300
790840000;7908400
790850000;7908500
790860000;7908600
790870000;7908700
790880000;7908800
790890000;7908900
790900000;7909000
790910000;7909100
790920000;7909200
790940000;7909400
790950000;7909500
790960000;7909600
791000000;7910000
791010000;7910100
791020000;7910200
791030000;7910300
791040000;7910400
791050000;7910500
791060000;7910600
791080000;7910800
791090000;7910900
791110000;7911100
791120000;7911200
791140000;7911400
791150000;7911500
791160000;7911600
791170000;7911700
791180000;7911800
791190000;7911900
791200000;7912000
791210000;7912100
791220000;7912200
791230000;7912300
791240000;7912400
791250000;7912500
791260000;7912600
791270000;7912700
791280000;7912800
791290000;7912900
791300000;7913000
791310000;7913100
791320000;7913200
791330000;7913300
791340000;7913400
791350000;7913500
791360000;7913600
791370000;7913700
791390000;7913900
791400000;7914000
791410000;7914100
791420000;7914200
791440000;7914400
791450000;7914500
791470000;7914700
791480000;7914800
791490000;7914900
791500000;7915000
791520000;7915200
791530000;7915300
791540000;7915400
791560000;7915600
791570000;7915700
791580000;7915800
791590000;7915900
791600000;7916000
791610000;7916100
791620000;7916200
791630000;7916300
791640000;7916400
791650000;7916500
791660000;7916600
791670000;7916700
791700000;7917000
791720000;7917200
791740000;7917400
791750000;7917500
791760000;7917600
791770000;7917700
791790000;7917900
791800000;7918000
791830000;7918300
791840000;7918400
791850000;7918500
791890000;7918900
791900000;7919000
791910101;7919101
791910102;7919101
791910103;7919101
791910201;7919102
791910202;7919102
791910203;7919102
791910301;7919103
791910302;7919103
791910303;7919103
791910401;7919104
791910402;7919104
791910403;7919104
791910404;7919104
791910501;7919105
791910502;7919105
791910503;7919105
791910504;7919105
791910505;7919105
791910601;7919106
791910602;7919106
791910603;7919106
791910604;7919106
791910605;7919106
791910701;7919107
791910702;7919107
791910703;7919107
791950000;7919500
791960000;7919600
791970000;7919700
791980000;7919800
792000000;7920000
792010000;7920100
792020101;7920201
792020102;7920201
792020103;7920201
792020104;7920201
792020105;7920201
792030000;7920300
792040000;7920400
792050000;7920500
792070000;7920700
792080000;7920800
792090000;7920900
792100000;7921000
792120000;7921200
792130000;7921300
792150000;7921500
792160000;7921600
792170000;7921700
792180000;7921800
792200000;7922000
792230000;7922300
792250000;7922500
792260000;7922600
792290000;7922900
792300000;7923000
792310000;7923100
792350000;7923500
792360000;7923600
792380000;7923800
792390000;7923900
792410000;7924100
792420000;7924200
792430000;7924300
792440000;7924400
792460000;7924600
792490000;7924900
792500000;7925000
792510000;7925100
792520000;7925200
792530000;7925300
792540000;7925400
792550000;7925500
792560000;7925600
792570000;7925700
792580000;7925800
792590000;7925900
792630000;7926300
792650000;7926500
792670000;7926700
792680000;7926800
792690000;7926900
792700101;7927001
792700102;7927001
792700103;7927001
792700104;7927001
792710000;7927100
792730000;7927300
792740000;7927400
792760000;7927600
792770000;7927700
792780000;7927800
792800000;7928000
792810000;7928100
792830000;7928300
792840000;7928400
792850000;7928500
792860000;7928600
792890000;7928900
792900000;7929000
792930000;7929300
792940000;7929400
792950000;7929500
792970000;7929700
792980000;7929800
792990000;7929900
793000000;7930000
793010000;7930100
793020000;7930200
793030000;7930300
793040000;7930400
793060000;7930600
793070000;7930700
793080000;7930800
793090000;7930900
793100000;7931000
793110000;7931100
793120000;7931200
793130000;7931300
793160000;7931600
793190000;7931900
793200000;7932000
793220000;7932200
793260000;7932600
793290101;7932901
793290103;7932901
793290104;7932901
793290105;7932901
793290106;7932901
793290107;7932901
793290201;7932902
793290202;7932902
793310000;7933100
793320000;7933200
793340000;7933400
793350000;7933500
793360000;7933600
793370000;7933700
793380000;7933800
793390000;7933900
793400000;7934000
793410000;7934100
793420000;7934200
793430000;7934300
793450000;7934500
793460000;7934600
793470000;7934700
793480000;7934800
793490000;7934900
793500000;7935000
793510000;7935100
793520000;7935200
793540000;7935400
793550000;7935500
793570000;7935700
800010101;8000101
800010102;8000101
800010201;8000102
800010301;8000103
800010401;8000104
800010501;8000105
800010502;8000105
800010503;8000105
800020000;8000200
800030000;8000300
800040000;8000400
800050000;8000500
800060000;8000600
800080000;8000800
800090000;8000900
800100000;8001000
800110000;8001100
800130000;8001300
800140000;8001400
800150000;8001500
800160101;8001601
800160201;8001602
800160301;8001603
800170000;8001700
800180000;8001800
800190000;8001900
800200000;8002000
800210101;8002101
800210201;8002102
800210202;8002102
800210203;8002102
800210204;8002102
800210301;8002103
800210401;8002104
800210501;8002105
800210602;8002106
800210603;8002106
800210604;8002106
800210605;8002106
800210606;8002106
800210701;8002107
800210702;8002107
800210801;8002108
800210802;8002108
800210803;8002108
800210804;8002108
800210805;8002108
800210901;8002109
800210902;8002109
800210903;8002109
800211001;8002110
800211002;8002110
800211003;8002110
800211101;8002111
800211102;8002111
800211103;8002111
800211201;8002112
800211202;8002112
800211203;8002112
800211301;8002113
800211302;8002113
800211401;8002114
800211501;8002115
800211502;8002115
800211503;8002115
800211504;8002115
800211601;8002116
800211701;8002117
800211801;8002118
800211802;8002118
800211901;8002119
800211902;8002119
800212001;8002120
800212002;8002120
800212003;8002120
800212101;8002121
800212102;8002121
800212201;8002122
800212202;8002122
800212203;8002122
800212204;8002122
800212205;8002122
800212206;8002122
800212301;8002123
800212302;8002123
800220000;8002200
800230000;8002300
800240000;8002400
800250000;8002500
800260000;8002600
800270000;8002700
800280000;8002800
800290000;8002900
800300000;8003000
800310000;8003100
800320000;8003200
800330000;8003300
800340000;8003400
800350000;8003500
800360000;8003600
800370000;8003700
800380000;8003800
800390000;8003900
800400000;8004000
800410000;8004100
800420000;8004200
800430000;8004300
800440000;8004400
800450000;8004500
800460000;8004600
800470000;8004700
800480000;8004800
800490000;8004900
800500000;8005000
800510000;8005100
800520000;8005200
800530000;8005300
800540000;8005400
800550000;8005500
800560000;8005600
800570000;8005700
800580000;8005800
800590000;8005900
800600000;8006000
800610000;8006100
800620000;8006200
800630000;8006300
800640000;8006400
800650000;8006500
800660000;8006600
800670000;8006700
800680000;8006800
800690000;8006900
800700000;8007000
800710000;8007100
800730000;8007300
800740000;8007400
800760000;8007600
800770000;8007700
800780000;8007800
800790000;8007900
800800000;8008000
800810000;8008100
800820000;8008200
800830000;8008300
800840000;8008400
800850000;8008500
800860000;8008600
800870000;8008700
800880000;8008800
800890000;8008900
800900000;8009000
800920000;8009200
800930000;8009300
800940000;8009400
800950000;8009500
800960000;8009600
800970000;8009700
800980000;8009800
800990000;8009900
801000000;8010000
801010000;8010100
801020000;8010200
801030000;8010300
801040000;8010400
801050000;8010500
801060000;8010600
801070000;8010700
801080000;8010800
801090000;8010900
801100000;8011000
801120000;8011200
801130000;8011300
801140000;8011400
801150000;8011500
801160000;8011600
801170000;8011700
801180000;8011800
801190000;8011900
801200000;8012000
801210000;8012100
801220000;8012200
801230000;8012300
801240000;8012400
801250000;8012500
801260000;8012600
801270000;8012700
801280000;8012800
801290000;8012900
801300000;8013000
801310000;8013100
801320000;8013200
801330000;8013300
801340000;8013400
801350000;8013500
801360000;8013600
801370000;8013700
801380000;8013800
801390000;8013900
801400000;8014000
801410000;8014100
801420000;8014200
801430000;8014300
801440000;8014400
801450000;8014500
801460000;8014600
801470000;8014700
801480000;8014800
801490000;8014900
801500000;8015000
801510000;8015100
801520000;8015200
801530000;8015300
801540000;8015400
801550000;8015500
801560000;8015600
801570000;8015700
801580000;8015800
801590000;8015900
801600000;8016000
801610000;8016100
801620000;8016200
